1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,COCOH,COH,CO,Eads (Ry),Eads (eV)
4,11,6,10,6,10,4,11,4,11,4,11,6,10,4,11,4,11,4,11,4,11,4,11,6,10,-90.74851494,-45.99012011,-44.85,0.09160517,1.246
4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72992362,-45.93770082,-44.85,0.0577772,0.786
4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.72190652,-45.93513939,-44.85,0.06323287,0.860
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.70960856,-45.93046555,-44.85,0.07085699,0.964
6,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,-90.70986704,-45.95114056,-44.85,0.09127352,1.242
4,11,6,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.72120397,-45.93938153,-44.85,0.06817756,0.928
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71148748,-45.92157134,-44.85,0.06008386,0.817
6,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,-90.72529988,-45.94999649,-44.85,0.07469661,1.016
4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,-90.70515686,-45.91954087,-44.85,0.06438401,0.876
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73091255,-45.9386411,-44.85,0.05772855,0.785
4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73094539,-45.9414011,-44.85,0.06045571,0.823
4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73722963,-45.94668042,-44.85,0.05945079,0.809
4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,-90.72119544,-45.93326742,-44.85,0.06207198,0.845
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71407553,-45.92396769,-44.85,0.05989216,0.815
4,11,6,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7369808,-45.94338731,-44.85,0.05640651,0.767
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,-90.69652722,-45.91770566,-44.85,0.07117844,0.968
4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,-90.72406745,-45.93908755,-44.85,0.0650201,0.885
4,11,4,11,6,11,4,11,6,11,6,11,4,11,6,11,6,11,4,11,6,11,6,11,4,11,-90.70712095,-45.95587776,-44.85,0.09875681,1.344
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71315724,-45.92653248,-44.85,0.06337524,0.862
4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,-90.71968462,-45.93726237,-44.85,0.06757775,0.919
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73087787,-45.93871328,-44.85,0.05783541,0.787
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,-90.69093273,-45.92623426,-44.85,0.08530153,1.161
6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,-90.71889461,-45.9229864,-44.85,0.05409179,0.736
4,11,4,11,6,11,4,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,6,11,-90.70154083,-45.91666775,-44.85,0.06512692,0.886
4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7363207,-45.94709382,-44.85,0.06077312,0.827
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,-90.71908261,-45.92768232,-44.85,0.05859971,0.797
4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,-90.69535722,-45.93272007,-44.85,0.08736285,1.189
4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71377422,-45.92130458,-44.85,0.05753036,0.783
4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71964433,-45.93430797,-44.85,0.06466364,0.880
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.70948602,-45.92835899,-44.85,0.06887297,0.937
4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,-90.71820998,-45.93391987,-44.85,0.06570989,0.894
6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71441361,-45.92334366,-44.85,0.05893005,0.802
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71228132,-45.92631219,-44.85,0.06403087,0.871
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73296635,-45.94158359,-44.85,0.05861724,0.798
6,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,6,11,6,11,6,11,-90.66739148,-45.89895213,-44.85,0.08156065,1.110
6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,-90.68756124,-45.92975538,-44.85,0.09219414,1.254
4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73421374,-45.94544301,-44.85,0.06122927,0.833
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,-90.70188143,-45.91521283,-44.85,0.0633314,0.862
6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71451227,-45.93491016,-44.85,0.07039789,0.958
4,11,6,11,6,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.72641369,-45.93337473,-44.85,0.05696104,0.775
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73417849,-45.94544372,-44.85,0.06126523,0.834
4,11,4,11,4,11,4,11,6,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.72238065,-45.9294359,-44.85,0.05705525,0.776
4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7370845,-45.94499037,-44.85,0.05790587,0.788
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,6,11,4,11,-90.68686648,-45.91108451,-44.85,0.07421803,1.010
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,6,11,-90.69628374,-45.91581896,-44.85,0.06953522,0.946
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,-90.71703677,-45.9307354,-44.85,0.06369863,0.867
4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71870862,-45.92663967,-44.85,0.05793105,0.788
4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71830689,-45.92435598,-44.85,0.05604909,0.763
6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,-90.74358095,-45.95367204,-44.85,0.06009109,0.818
4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73648015,-45.94641456,-44.85,0.05993441,0.815
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,6,11,-90.70033423,-45.91991751,-44.85,0.06958328,0.947
6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,-90.6957175,-45.92726701,-44.85,0.08154951,1.110
4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.74129573,-45.94611446,-44.85,0.05481873,0.746
4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73818764,-45.9474025,-44.85,0.05921486,0.806
6,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71576863,-45.91902241,-44.85,0.05325378,0.725
6,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73736433,-45.94833773,-44.85,0.0609734,0.830
4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71759501,-45.92827763,-44.85,0.06068262,0.826
4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71994643,-45.94135874,-44.85,0.07141231,0.972
6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,-90.70665925,-45.92866071,-44.85,0.07200146,0.980
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,6,11,-90.70078349,-45.92131807,-44.85,0.07053458,0.960
6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71345415,-45.92510251,-44.85,0.06164836,0.839
4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73294911,-45.93826061,-44.85,0.0553115,0.753
4,11,6,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,-90.71208948,-45.94025816,-44.85,0.07816868,1.064
4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73634343,-45.94123048,-44.85,0.05488705,0.747
4,11,6,11,6,11,6,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.74820569,-45.95565015,-44.85,0.05744446,0.782
4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73834316,-45.94121462,-44.85,0.05287146,0.719
4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,-90.71937802,-45.92040786,-44.85,0.05102984,0.694
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,-90.71756071,-45.92624273,-44.85,0.05868202,0.798
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71150101,-45.87610452,-44.85,0.01460351,0.199
6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73932604,-45.95206301,-44.85,0.06273697,0.854
4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71995014,-45.93343633,-44.85,0.06348619,0.864
4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,-90.70844527,-45.83177241,-44.85,-0.02667286,-0.363
6,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71687945,-45.93430108,-44.85,0.06742163,0.917
4,11,6,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7405663,-45.94692002,-44.85,0.05635372,0.767
4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.74098875,-45.95004376,-44.85,0.05905501,0.803
6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71754391,-45.92639566,-44.85,0.05885175,0.801
4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73290587,-45.94157846,-44.85,0.05867259,0.798
4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73296982,-45.93760659,-44.85,0.05463677,0.743
4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71638704,-45.92402928,-44.85,0.05764224,0.784
4,11,6,11,4,11,6,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,6,11,4,11,-90.72721895,-45.93604053,-44.85,0.05882158,0.800
4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71576013,-45.93256253,-44.85,0.0668024,0.909
4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71720625,-45.93156893,-44.85,0.06436268,0.876
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,-90.69835199,-45.92705349,-44.85,0.0787015,1.071
6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,6,11,6,11,4,11,-90.69270773,-45.92807323,-44.85,0.0853655,1.161
4,11,6,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,6,11,4,11,-90.72917752,-45.98963084,-44.85,0.11045332,1.503
4,11,6,11,6,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,6,11,6,11,4,11,-90.70881728,-45.94421873,-44.85,0.08540145,1.162
6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.7337255,-45.94553783,-44.85,0.06181233,0.841
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.7354839,-45.94141302,-44.85,0.05592912,0.761
6,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.7346014,-45.94432198,-44.85,0.05972058,0.813
4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,-90.70255998,-45.92780532,-44.85,0.07524534,1.024
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,6,11,-90.7166171,-45.93016491,-44.85,0.06354781,0.865
4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71709917,-45.92535248,-44.85,0.05825331,0.793
4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.74000369,-45.94745802,-44.85,0.05745433,0.782
4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,6,11,-90.70228238,-45.92653201,-44.85,0.07424963,1.010
4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71874369,-45.93525246,-44.85,0.06650877,0.905
4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71751758,-45.93864217,-44.85,0.07112459,0.968
4,11,4,11,4,11,6,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73958962,-45.94378276,-44.85,0.05419314,0.737
4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,-90.70743328,-45.91897668,-44.85,0.0615434,0.837
4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73722518,-45.94677337,-44.85,0.05954819,0.810
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,6,11,-90.71917779,-45.93981005,-44.85,0.07063226,0.961
4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,-90.70517761,-45.92514311,-44.85,0.0699655,0.952
4,11,6,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.74430443,-45.94719135,-44.85,0.05288692,0.720
6,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73599038,-45.94693251,-44.85,0.06094213,0.829
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.70948351,-45.9283082,-44.85,0.06882469,0.936
4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,-90.71369873,-45.92404208,-44.85,0.06034335,0.821
6,11,4,11,6,11,4,11,6,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.74095463,-45.94822035,-44.85,0.05726572,0.779
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,-90.71769657,-45.92806996,-44.85,0.06037339,0.821
4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,-90.71832832,-45.93470762,-44.85,0.0663793,0.903
4,11,6,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.74013298,-45.94696806,-44.85,0.05683508,0.773
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.7125665,-45.92364347,-44.85,0.06107697,0.831
4,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.74628211,-45.9513723,-44.85,0.05509019,0.750
4,11,4,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,-90.72593639,-45.95572607,-44.85,0.07978968,1.086
6,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,6,11,4,11,-90.72741153,-45.96284727,-44.85,0.08543574,1.162
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71311536,-45.92595419,-44.85,0.06283883,0.855
4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71621487,-45.9285436,-44.85,0.06232873,0.848
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,6,11,4,11,4,11,-90.70147799,-45.91590433,-44.85,0.06442634,0.877
4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73689937,-45.94548432,-44.85,0.05858495,0.797
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,-90.71537999,-45.93732555,-44.85,0.07194556,0.979
4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71649556,-45.91741252,-44.85,0.05091696,0.693
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,-90.69835836,-45.92717185,-44.85,0.07881349,1.072
6,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73888253,-45.94976139,-44.85,0.06087886,0.828
6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,-90.70946338,-45.91500155,-44.85,0.05553817,0.756
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,-90.68689006,-45.91121835,-44.85,0.07432829,1.011
4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.7128625,-45.93207945,-44.85,0.06921695,0.942
4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71559096,-45.93560346,-44.85,0.0700125,0.953
4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71849418,-45.93929457,-44.85,0.07080039,0.963
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71313486,-45.92654057,-44.85,0.06340571,0.863
4,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.7238186,-45.92495626,-44.85,0.05113766,0.696
4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.72058068,-45.93144676,-44.85,0.06086608,0.828
4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,6,11,4,11,6,11,-90.67988185,-45.93560631,-44.85,0.10572446,1.438
4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,-90.70515882,-45.93643578,-44.85,0.08127696,1.106
4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.72282003,-45.94361033,-44.85,0.0707903,0.963
4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,-90.72338339,-45.94300422,-44.85,0.06962083,0.947
4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73907227,-45.94841619,-44.85,0.05934392,0.807
4,11,6,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.72273112,-45.93739412,-44.85,0.064663,0.880
4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,-90.71761152,-45.91678308,-44.85,0.04917156,0.669
4,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73964994,-45.94374306,-44.85,0.05409312,0.736
4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71765495,-45.89210587,-44.85,0.02445092,0.333
6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73005259,-45.94000785,-44.85,0.05995526,0.816
4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71391804,-45.93143837,-44.85,0.06752033,0.919
4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.7132002,-45.92593556,-44.85,0.06273536,0.854
4,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,-90.72331711,-45.93546821,-44.85,0.0621511,0.846
6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,-90.71255366,-45.93204365,-44.85,0.06948999,0.945
6,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71564607,-45.93564082,-44.85,0.06999475,0.952
4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.74324249,-45.95018475,-44.85,0.05694226,0.775
4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.7236934,-45.93316933,-44.85,0.05947593,0.809
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,6,11,-90.70003956,-45.92223733,-44.85,0.07219777,0.982
6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73473094,-45.94332467,-44.85,0.05859373,0.797
6,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,-90.72597596,-45.94128048,-44.85,0.06530452,0.889
4,11,4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,-90.71918566,-45.93993997,-44.85,0.07075431,0.963
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,-90.7139231,-45.93012597,-44.85,0.06620287,0.901
6,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73967435,-45.94761743,-44.85,0.05794308,0.788
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,-90.69292966,-45.90414557,-44.85,0.06121591,0.833
4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71994956,-45.9221236,-44.85,0.05217404,0.710
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,-90.71714258,-45.92536244,-44.85,0.05821986,0.792
4,11,4,11,4,11,6,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.74078037,-45.94994929,-44.85,0.05916892,0.805
4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,-90.71887095,-45.93102387,-44.85,0.06215292,0.846
4,11,6,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,-90.72801008,-45.94607262,-44.85,0.06806254,0.926
4,11,4,11,4,11,4,11,6,11,6,11,6,11,4,11,4,11,6,11,6,11,4,11,4,11,-90.71034854,-45.95687956,-44.85,0.09653102,1.313
4,11,4,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,-90.72383154,-45.93150892,-44.85,0.05767738,0.785
4,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,-90.70785939,-45.93239408,-44.85,0.07453469,1.014
6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.71341099,-45.92512912,-44.85,0.06171813,0.840
6,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,-90.73458957,-45.94402933,-44.85,0.05943976,0.809
4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,4,11,4,11,4,11,-90.73878703,-45.94933829,-44.85,0.06055126,0.824
6,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,-90.712592,-45.92363445,-44.85,0.06104245,0.831
4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.71708371,-45.88704456,-44.85,0.01996085,0.272
4,11,6,11,6,11,4,11,4,11,4,11,6,11,4,11,4,11,6,11,4,11,4,11,4,11,-90.72150352,-45.93880981,-44.85,0.06730629,0.916
4,11,4,11,4,11,4,11,6,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,4,11,-90.72532063,-45.93126142,-44.85,0.05594079,0.761
4,11,4,11,4,11,4,11,4,11,6,11,6,11,4,11,6,11,4,11,4,11,6,11,4,11,-90.72465122,-45.9305899,-44.85,0.05593868,0.761
6,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,4,11,4,11,6,11,4,11,6,11,-90.70018366,-45.92129518,-44.85,0.07111152,0.968
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,11,4,11,6,11,4,11,4,11,6,11,-90.69663331,-45.91713632,-44.85,0.07050301,0.959
